"Date","ConurbanoCases","ConurbanoDeaths","ConurbanoRecoveries","ConurbanoICUActive","ConurbanoICUCases","ConurbanoTotalTests","ConurbanoPositiveTests","AlmiranteBrownCases","AlmiranteBrownDeaths","AlmiranteBrownRecoveries","AlmiranteBrownICUActive","AlmiranteBrownICUCases","AlmiranteBrownTotalTests","AlmiranteBrownPositiveTests","AvellanedaCases","AvellanedaDeaths","AvellanedaRecoveries","AvellanedaICUActive","AvellanedaICUCases","AvellanedaTotalTests","AvellanedaPositiveTests","BerazateguiCases","BerazateguiDeaths","BerazateguiRecoveries","BerazateguiICUActive","BerazateguiICUCases","BerazateguiTotalTests","BerazateguiPositiveTests","BerissoCases","BerissoDeaths","BerissoRecoveries","BerissoICUActive","BerissoICUCases","BerissoTotalTests","BerissoPositiveTests","BrandsenCases","BrandsenDeaths","BrandsenRecoveries","BrandsenICUActive","BrandsenICUCases","BrandsenTotalTests","BrandsenPositiveTests","CampanaCases","CampanaDeaths","CampanaRecoveries","CampanaICUActive","CampanaICUCases","CampanaTotalTests","CampanaPositiveTests","CanuelasCases","CanuelasDeaths","CanuelasRecoveries","CanuelasICUActive","CanuelasICUCases","CanuelasTotalTests","CanuelasPositiveTests","EnsenadaCases","EnsenadaDeaths","EnsenadaRecoveries","EnsenadaICUActive","EnsenadaICUCases","EnsenadaTotalTests","EnsenadaPositiveTests","EscobarCases","EscobarDeaths","EscobarRecoveries","EscobarICUActive","EscobarICUCases","EscobarTotalTests","EscobarPositiveTests","EstebanEcheverriaCases","EstebanEcheverriaDeaths","EstebanEcheverriaRecoveries","EstebanEcheverriaICUActive","EstebanEcheverriaICUCases","EstebanEcheverriaTotalTests","EstebanEcheverriaPositiveTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzRecoveries","ExaltacionDeLaCruzICUActive","ExaltacionDeLaCruzICUCases","ExaltacionDeLaCruzTotalTests","ExaltacionDeLaCruzPositiveTests","EzeizaCases","EzeizaDeaths","EzeizaRecoveries","EzeizaICUActive","EzeizaICUCases","EzeizaTotalTests","EzeizaPositiveTests","FlorencioVarelaCases","FlorencioVarelaDeaths","FlorencioVarelaRecoveries","FlorencioVarelaICUActive","FlorencioVarelaICUCases","FlorencioVarelaTotalTests","FlorencioVarelaPositiveTests","GeneralLasHerasCases","GeneralLasHerasDeaths","GeneralLasHerasRecoveries","GeneralLasHerasICUActive","GeneralLasHerasICUCases","GeneralLasHerasTotalTests","GeneralLasHerasPositiveTests","GeneralRodriguezCases","GeneralRodriguezDeaths","GeneralRodriguezRecoveries","GeneralRodriguezICUActive","GeneralRodriguezICUCases","GeneralRodriguezTotalTests","GeneralRodriguezPositiveTests","GeneralSanMartinCases","GeneralSanMartinDeaths","GeneralSanMartinRecoveries","GeneralSanMartinICUActive","GeneralSanMartinICUCases","GeneralSanMartinTotalTests","GeneralSanMartinPositiveTests","HurlinghamCases","HurlinghamDeaths","HurlinghamRecoveries","HurlinghamICUActive","HurlinghamICUCases","HurlinghamTotalTests","HurlinghamPositiveTests","ItuzaingoCases","ItuzaingoDeaths","ItuzaingoRecoveries","ItuzaingoICUActive","ItuzaingoICUCases","ItuzaingoTotalTests","ItuzaingoPositiveTests","JoseCPazCases","JoseCPazDeaths","JoseCPazRecoveries","JoseCPazICUActive","JoseCPazICUCases","JoseCPazTotalTests","JoseCPazPositiveTests","LaMatanzaCases","LaMatanzaDeaths","LaMatanzaRecoveries","LaMatanzaICUActive","LaMatanzaICUCases","LaMatanzaTotalTests","LaMatanzaPositiveTests","LanusCases","LanusDeaths","LanusRecoveries","LanusICUActive","LanusICUCases","LanusTotalTests","LanusPositiveTests","LaPlataCases","LaPlataDeaths","LaPlataRecoveries","LaPlataICUActive","LaPlataICUCases","LaPlataTotalTests","LaPlataPositiveTests","LomasDeZamoraCases","LomasDeZamoraDeaths","LomasDeZamoraRecoveries","LomasDeZamoraICUActive","LomasDeZamoraICUCases","LomasDeZamoraTotalTests","LomasDeZamoraPositiveTests","LujanCases","LujanDeaths","LujanRecoveries","LujanICUActive","LujanICUCases","LujanTotalTests","LujanPositiveTests","MarcosPazCases","MarcosPazDeaths","MarcosPazRecoveries","MarcosPazICUActive","MarcosPazICUCases","MarcosPazTotalTests","MarcosPazPositiveTests","MalvinasArgentinasCases","MalvinasArgentinasDeaths","MalvinasArgentinasRecoveries","MalvinasArgentinasICUActive","MalvinasArgentinasICUCases","MalvinasArgentinasTotalTests","MalvinasArgentinasPositiveTests","MorenoCases","MorenoDeaths","MorenoRecoveries","MorenoICUActive","MorenoICUCases","MorenoTotalTests","MorenoPositiveTests","MerloCases","MerloDeaths","MerloRecoveries","MerloICUActive","MerloICUCases","MerloTotalTests","MerloPositiveTests","MoronCases","MoronDeaths","MoronRecoveries","MoronICUActive","MoronICUCases","MoronTotalTests","MoronPositiveTests","PilarCases","PilarDeaths","PilarRecoveries","PilarICUActive","PilarICUCases","PilarTotalTests","PilarPositiveTests","PresidentePeronCases","PresidentePeronDeaths","PresidentePeronRecoveries","PresidentePeronICUActive","PresidentePeronICUCases","PresidentePeronTotalTests","PresidentePeronPositiveTests","QuilmesCases","QuilmesDeaths","QuilmesRecoveries","QuilmesICUActive","QuilmesICUCases","QuilmesTotalTests","QuilmesPositiveTests","SanFernandoCases","SanFernandoDeaths","SanFernandoRecoveries","SanFernandoICUActive","SanFernandoICUCases","SanFernandoTotalTests","SanFernandoPositiveTests","SanIsidroCases","SanIsidroDeaths","SanIsidroRecoveries","SanIsidroICUActive","SanIsidroICUCases","SanIsidroTotalTests","SanIsidroPositiveTests","SanMiguelCases","SanMiguelDeaths","SanMiguelRecoveries","SanMiguelICUActive","SanMiguelICUCases","SanMiguelTotalTests","SanMiguelPositiveTests","SanVicenteCases","SanVicenteDeaths","SanVicenteRecoveries","SanVicenteICUActive","SanVicenteICUCases","SanVicenteTotalTests","SanVicentePositiveTests","TigreCases","TigreDeaths","TigreRecoveries","TigreICUActive","TigreICUCases","TigreTotalTests","TigrePositiveTests","TresDeFebreroCases","TresDeFebreroDeaths","TresDeFebreroRecoveries","TresDeFebreroICUActive","TresDeFebreroICUCases","TresDeFebreroTotalTests","TresDeFebreroPositiveTests","VicenteLopezCases","VicenteLopezDeaths","VicenteLopezRecoveries","VicenteLopezICUActive","VicenteLopezICUCases","VicenteLopezTotalTests","VicenteLopezPositiveTests","ZarateCases","ZarateDeaths","ZarateRecoveries","ZarateICUActive","ZarateICUCases","ZarateTotalTests","ZaratePositiveTests"
2020-08-25,4663,107,3017,49,4663,4272,2330,187,7,176,0,2,62,38,163,5,118,-1,0,78,44,161,3,60,0,0,17,7,42,0,23,4,4,0,0,6,0,1,0,0,0,0,31,1,10,0,0,0,0,21,0,16,0,0,25,12,14,0,18,0,0,0,0,92,0,38,0,0,116,70,174,5,88,2,3,124,84,7,0,6,0,0,0,0,54,0,37,0,0,37,15,153,1,117,1,2,298,126,1,0,12,0,0,0,0,33,0,24,1,1,75,43,192,7,134,-2,1,147,80,76,0,38,1,1,198,127,57,1,42,1,2,0,0,74,4,83,-1,0,0,0,543,13,426,-1,5,171,110,239,3,139,3,5,872,440,254,0,160,1,2,406,183,47,5,32,-2,1,0,0,6,1,6,0,0,0,0,233,5,118,0,1,440,305,141,9,68,3,4,19,3,208,2,100,1,3,117,58,88,2,79,-1,2,286,159,101,1,75,0,0,134,43,26,1,22,0,0,0,0,445,7,276,0,1,343,244,84,1,41,1,1,30,23,124,2,98,0,1,131,39,126,3,70,0,2,78,50,15,0,18,0,0,0,0,160,6,81,-1,1,21,10,156,5,94,0,2,0,0,96,7,46,2,2,47,17,10,0,12,0,0,0,0,23,0,15,0,0,0,0
2020-08-26,5924,170,3145,51,5924,4910,2740,310,4,138,-1,1,120,78,248,6,118,1,2,110,69,120,6,80,-1,1,0,0,42,5,15,1,2,0,0,12,0,7,0,0,0,0,40,1,19,0,0,0,0,15,0,6,0,0,42,20,56,0,10,0,0,0,0,89,3,53,0,0,109,64,221,3,95,0,0,173,96,17,0,7,0,0,0,0,122,2,37,0,0,120,72,208,1,118,2,3,319,158,2,0,3,0,0,0,0,47,0,26,0,0,131,83,235,2,127,0,2,170,98,70,3,46,0,0,152,95,85,1,43,1,2,0,0,181,4,76,0,3,0,0,780,38,556,-1,6,208,103,278,6,132,-3,0,1013,457,278,7,163,-3,3,252,123,67,0,34,1,1,0,0,15,0,19,0,0,0,0,338,5,86,0,2,863,608,154,2,119,3,4,35,6,194,1,105,1,1,58,22,130,3,63,1,2,442,246,129,1,100,2,2,13,5,30,2,23,-1,0,6,5,449,11,216,2,3,188,156,72,0,56,-1,0,40,17,161,0,81,0,1,175,62,154,1,90,0,0,136,84,30,1,18,-1,0,0,0,163,7,104,-1,0,23,9,193,29,86,1,6,3,0,85,12,43,-1,1,9,4,81,0,16,2,2,0,0,23,3,11,0,1,0,0
2020-08-27,5630,137,3015,66,5630,5312,2939,232,13,190,0,1,44,26,154,7,140,-2,2,99,51,201,2,84,1,1,36,11,37,0,25,0,1,0,0,5,1,5,-1,0,0,0,33,0,10,0,0,0,0,7,0,6,0,0,79,45,20,0,11,1,1,0,0,101,1,65,0,0,144,74,194,4,108,0,1,240,123,15,0,7,0,0,0,0,51,2,54,0,0,54,18,191,5,93,0,1,255,131,10,0,8,0,0,0,0,50,0,27,1,1,66,41,222,2,100,2,3,190,108,91,4,41,-1,1,267,167,66,1,30,-1,0,0,0,129,9,61,0,1,4,1,672,9,409,-2,5,267,112,257,25,146,-4,6,1060,499,231,4,136,-2,1,274,117,36,0,44,0,0,0,0,29,0,16,1,1,0,0,251,15,111,0,6,637,401,200,0,103,1,1,1,1,263,3,94,-1,0,74,38,122,0,77,2,2,455,256,154,0,113,4,4,115,49,38,2,15,0,0,4,0,551,1,220,2,3,438,384,96,3,31,1,2,77,48,200,5,87,0,3,127,65,186,10,90,8,13,257,150,32,4,9,-1,0,2,0,148,3,77,3,3,16,10,171,0,71,0,0,0,0,119,1,61,0,1,30,13,39,0,24,-1,0,0,0,26,1,16,1,1,0,0
2020-08-28,6620,122,3826,50,6620,4702,2705,370,4,214,0,2,69,51,307,6,185,1,1,52,24,175,2,127,-1,1,13,6,37,1,19,0,2,0,0,7,0,8,0,0,0,0,54,0,15,0,0,0,0,15,0,15,0,0,101,61,20,1,14,0,0,0,0,96,3,51,1,1,102,57,204,2,116,0,1,146,86,5,0,6,0,0,0,0,77,1,63,0,1,48,41,223,1,120,0,0,313,152,5,0,3,0,0,0,0,60,0,29,0,0,135,95,251,2,131,3,4,157,89,91,0,48,0,0,290,177,84,1,54,0,1,1,0,151,2,75,0,0,15,6,954,18,642,4,7,69,36,276,21,129,-4,2,965,507,240,7,181,1,3,238,128,59,0,48,0,0,0,0,38,0,14,0,0,0,0,183,5,105,0,2,319,226,307,2,177,1,2,3,2,206,0,129,-1,1,46,12,211,1,98,0,1,711,362,94,25,82,0,1,40,40,56,0,25,0,0,11,8,545,1,315,1,3,337,266,117,1,60,0,3,36,28,191,6,82,4,5,152,79,210,2,105,2,3,270,137,54,0,15,0,0,0,0,251,2,101,2,3,33,13,237,3,127,0,-1,0,0,112,1,66,-1,1,30,16,22,1,21,0,0,0,0,25,0,11,0,0,0,0
2020-08-29,4083,35,3721,31,4083,2886,1568,190,1,202,1,1,18,8,165,2,127,0,1,74,42,124,0,95,0,0,11,5,32,1,20,0,1,0,0,3,0,2,0,0,0,0,27,0,29,0,0,0,0,14,0,9,0,0,93,67,15,0,12,0,0,0,0,68,2,57,0,2,74,49,126,0,121,0,0,111,60,7,0,9,0,0,0,0,46,1,48,0,0,34,29,118,0,132,0,0,182,87,3,0,7,0,0,0,0,41,0,35,0,0,91,56,203,2,142,2,3,110,85,50,1,63,0,1,179,106,70,1,53,0,1,11,5,49,0,73,1,0,3,0,551,7,522,0,2,134,70,212,2,176,2,3,692,344,223,1,186,2,4,108,57,48,0,44,1,0,0,0,29,0,12,0,0,0,0,97,0,124,0,0,83,58,180,0,143,0,0,15,2,171,1,154,1,1,50,19,137,1,97,0,1,396,191,82,2,88,0,1,78,12,32,0,30,0,0,5,4,269,0,287,2,2,142,110,55,1,61,0,1,33,24,127,0,101,-1,0,48,25,84,2,107,-1,0,75,39,38,0,22,0,0,0,0,159,0,124,1,2,26,12,133,2,120,1,2,0,0,81,4,54,1,0,11,0,10,1,17,0,0,0,0,14,0,18,0,0,0,0
2020-08-30,4083,36,3722,31,4083,2885,1568,189,0,201,1,1,17,8,165,1,127,1,1,74,43,124,0,95,0,0,11,5,33,1,21,1,1,0,0,4,0,2,0,0,0,0,27,0,29,0,0,0,0,15,0,9,0,0,92,67,15,0,11,0,0,0,0,68,2,57,0,2,73,48,127,1,120,0,0,111,61,7,0,9,0,0,0,0,47,0,47,0,0,35,28,118,0,133,0,0,181,88,2,0,7,0,0,0,0,40,0,35,0,0,91,57,202,1,142,3,3,110,86,49,1,63,-1,0,178,105,70,1,53,1,0,11,5,49,1,72,0,1,4,0,552,6,522,0,3,133,70,213,2,176,2,4,691,343,223,2,187,1,3,109,58,48,0,44,0,1,0,0,30,0,12,0,0,0,0,96,1,123,0,1,83,59,179,0,143,0,0,14,2,171,1,154,1,1,50,20,136,1,97,1,1,397,190,82,1,88,0,0,78,12,33,1,30,0,1,6,3,269,1,287,2,3,143,110,55,1,61,1,1,32,24,127,1,102,0,0,47,26,83,2,106,0,0,75,40,38,0,22,0,0,0,0,159,1,124,2,2,27,12,134,2,119,2,2,0,0,81,3,54,0,1,11,0,9,0,17,0,0,0,0,14,1,19,0,0,0,0
2020-08-31,4559,117,3818,54,4559,2952,1629,253,10,197,0,2,32,21,154,6,141,0,2,48,21,114,8,129,-1,1,10,5,3,0,25,0,0,0,0,-1,0,0,0,0,0,0,42,1,12,1,1,0,0,22,0,11,0,0,37,19,1,1,12,0,0,0,0,42,1,66,-1,0,0,0,119,2,112,0,0,27,24,20,0,9,1,1,0,0,62,4,53,0,1,59,53,136,6,160,2,4,188,102,3,1,4,0,0,0,0,31,0,30,0,0,58,38,185,2,146,4,4,126,88,44,0,56,0,0,133,58,67,1,39,0,2,0,0,181,3,86,0,0,15,5,750,9,527,3,5,87,60,55,5,132,0,2,195,81,208,4,166,2,2,110,52,40,0,30,0,0,0,0,18,0,30,0,0,0,0,169,9,127,0,5,537,302,179,3,160,3,5,1,0,208,3,165,-2,1,47,11,155,3,92,-1,0,601,288,175,2,142,-1,1,193,93,24,0,29,0,0,4,3,319,8,268,-2,2,160,138,59,2,62,0,2,30,16,157,4,118,-1,3,69,44,135,5,96,-1,2,174,103,18,0,23,0,1,0,0,122,5,130,-1,0,4,2,116,2,115,1,2,0,0,85,7,77,2,3,7,2,38,0,25,0,0,0,0,51,0,16,0,0,0,0
2020-09-01,5270,132,3764,52,5270,4717,2467,265,10,222,1,2,33,27,173,5,135,1,2,157,73,127,1,90,0,0,14,4,34,1,24,2,2,0,0,8,0,1,0,0,0,0,49,1,22,0,0,1,1,21,0,13,0,0,57,36,27,0,15,0,0,0,0,85,3,68,0,1,127,60,174,1,100,1,0,164,97,6,1,10,0,0,0,0,67,0,42,0,0,50,30,149,5,121,1,3,277,132,3,0,0,0,0,0,0,52,1,36,0,0,139,55,249,7,153,-1,1,228,124,81,1,49,-1,0,207,137,74,6,57,-2,1,5,3,146,4,102,0,3,7,1,686,15,521,-3,3,194,97,244,6,180,1,4,880,434,257,4,173,1,3,216,103,35,2,36,0,1,0,0,22,0,25,0,0,0,0,217,6,111,1,3,482,319,173,5,152,-2,1,21,3,220,2,149,1,2,97,36,133,13,114,0,1,540,262,118,2,99,1,1,163,48,23,1,31,-1,0,2,0,380,3,265,-1,1,229,176,107,4,75,0,0,40,27,142,1,122,1,3,80,34,180,6,114,1,4,240,116,26,1,15,0,1,0,0,185,4,109,2,2,43,24,145,5,130,1,2,1,1,122,4,52,-1,0,23,8,35,1,16,0,1,0,0,29,1,19,1,1,0,0
2020-09-02,5269,132,3765,52,5269,4717,2467,265,9,223,1,3,32,27,173,4,134,0,2,158,73,128,1,91,0,0,15,3,35,1,25,2,3,0,0,8,0,1,0,0,0,0,49,0,21,-1,0,0,0,20,1,13,0,0,58,35,28,0,15,0,0,0,0,86,3,68,0,2,128,60,175,0,100,0,1,164,97,7,0,9,0,0,0,0,66,1,41,0,1,50,30,149,4,120,1,3,277,133,4,0,0,0,0,0,0,52,2,36,0,0,138,54,249,8,154,0,2,228,125,80,2,48,-1,0,208,136,74,6,58,-2,1,5,3,146,4,101,1,2,6,1,685,15,521,-3,3,193,97,245,7,181,0,3,880,435,256,3,173,1,2,216,103,35,2,36,0,0,0,0,23,0,24,0,0,0,0,218,7,111,1,3,482,320,173,4,153,-2,1,20,3,219,3,149,1,2,97,36,132,12,113,0,2,541,261,118,2,98,0,2,162,47,22,0,31,0,0,1,1,379,3,265,-1,2,230,176,106,4,74,0,0,41,26,143,1,121,2,3,80,35,181,6,114,2,4,240,116,26,2,14,0,0,0,0,185,3,109,2,2,44,23,145,4,129,0,2,1,1,121,5,52,-1,1,22,9,35,1,17,1,2,0,0,29,1,18,0,1,0,0
2020-09-03,5368,159,4581,83,5368,4904,2579,232,13,261,0,3,26,13,189,10,171,0,5,89,40,153,12,133,1,4,7,1,53,1,31,-1,1,0,0,3,1,4,0,0,0,0,36,0,32,0,0,2,1,19,0,16,0,1,86,39,30,0,21,0,0,0,0,90,0,60,1,2,123,66,179,10,133,0,5,114,53,14,0,5,0,0,0,0,60,3,51,0,2,24,13,156,8,130,0,3,219,117,5,0,8,0,0,0,0,62,0,42,0,0,134,49,199,3,190,-1,0,181,97,64,4,52,1,1,292,162,81,2,58,0,0,19,7,105,4,116,1,2,0,0,730,13,711,7,13,209,97,275,7,188,2,4,1022,563,244,8,238,1,6,291,139,42,0,44,0,0,0,0,15,0,20,0,0,0,0,220,7,153,0,2,568,339,208,1,195,1,0,12,2,249,1,183,0,1,95,34,144,8,118,0,2,696,337,164,1,149,0,2,87,31,45,2,32,0,1,5,3,355,25,310,-2,14,291,214,100,1,62,0,1,45,28,114,1,118,1,1,71,37,130,4,104,0,0,158,81,39,1,36,0,0,0,0,228,3,134,1,2,25,17,179,1,151,0,1,0,0,101,1,69,2,3,12,2,38,0,29,1,0,0,0,21,1,20,0,1,0,0
2020-09-04,5368,158,4580,84,5368,4904,2579,232,12,262,-1,4,26,12,188,11,171,0,6,89,40,153,11,134,0,4,7,0,52,1,31,0,1,0,0,2,0,3,0,1,0,0,35,0,32,0,0,3,1,19,0,16,1,0,87,39,30,0,22,0,0,0,0,89,0,60,2,1,123,65,178,9,133,-1,4,114,52,14,0,5,0,0,0,0,59,4,50,-1,2,24,14,157,8,131,1,2,220,116,5,0,7,0,0,0,0,62,0,42,-1,0,134,49,199,3,191,-1,1,182,98,63,4,53,0,1,291,161,81,2,58,0,1,18,6,104,5,116,1,3,0,0,730,14,711,7,13,209,97,275,6,188,3,4,1022,563,244,8,238,0,6,291,139,42,0,44,0,0,0,0,16,0,19,0,0,0,0,219,7,153,0,1,569,339,208,1,196,0,1,13,2,249,0,184,0,1,94,34,143,9,118,0,2,696,337,164,2,149,1,2,87,32,45,2,32,1,1,5,3,354,26,309,-3,13,291,214,101,1,62,0,1,46,28,114,2,118,1,1,71,36,130,4,103,-1,1,157,81,39,1,36,0,0,0,0,229,2,135,2,3,25,16,179,1,151,0,0,0,0,102,2,70,1,2,11,2,38,1,30,0,1,0,0,22,1,20,1,0,0,0
2020-09-05,3420,62,4107,25,3420,3189,1421,227,2,204,0,2,16,12,122,2,157,0,0,79,26,104,0,130,0,1,13,5,28,0,20,0,1,0,0,4,0,3,0,0,0,0,35,0,25,0,0,0,0,17,0,19,0,0,81,30,27,0,22,0,0,0,0,73,2,65,0,0,94,55,150,0,130,0,0,206,96,4,0,5,-1,0,0,0,37,1,56,0,1,2,2,129,0,127,0,0,206,98,2,0,4,0,0,0,0,29,0,40,0,0,58,23,151,0,161,2,2,84,45,35,2,57,0,1,155,53,40,1,58,0,1,0,0,49,1,83,0,1,4,2,449,6,551,0,4,155,67,200,5,198,-1,2,800,341,146,3,184,2,2,137,50,29,0,36,0,0,0,0,6,0,11,0,0,0,0,69,1,170,0,1,120,52,159,0,144,0,0,11,9,115,2,156,-1,0,71,25,73,1,110,0,0,309,147,143,3,126,1,2,330,149,30,0,29,0,1,3,2,180,0,289,1,1,80,58,57,21,56,-1,1,42,26,97,3,124,0,0,78,25,44,1,102,0,1,21,11,27,0,23,0,0,0,0,127,2,202,0,0,34,9,97,0,109,1,2,0,0,63,3,88,-1,1,2,2,28,0,20,1,1,0,0,18,0,14,0,0,0,0
2020-09-06,3420,63,4107,25,3420,3188,1421,227,1,203,0,1,15,12,122,2,157,0,0,79,25,104,0,130,1,0,14,5,28,0,20,1,0,0,0,3,0,4,0,0,0,0,36,0,26,0,0,0,0,17,0,19,0,0,82,30,27,0,22,0,0,0,0,72,1,65,0,0,94,56,150,0,131,0,0,205,96,4,0,6,0,0,0,0,36,1,55,0,0,3,2,130,1,126,0,0,206,98,1,0,4,0,0,0,0,30,0,41,0,0,57,23,152,0,162,1,2,83,45,35,1,57,1,1,155,52,39,1,57,0,0,0,0,49,2,82,0,1,4,2,449,5,551,0,4,154,66,200,5,198,-1,2,799,342,145,2,184,1,3,136,49,29,1,35,0,0,0,0,7,0,10,0,0,0,0,70,0,170,0,0,120,53,159,1,143,0,0,11,10,115,1,156,-1,0,71,25,74,0,110,1,1,310,148,143,3,125,2,2,329,149,31,0,28,0,0,2,2,179,1,290,0,0,79,58,56,22,57,-1,0,43,26,96,3,124,-1,1,78,25,44,2,102,0,0,22,12,27,0,23,0,0,0,0,127,3,202,-1,0,33,9,97,1,108,1,1,0,0,63,3,89,0,1,2,2,28,0,20,1,1,0,0,19,0,14,0,0,0,0
2020-09-07,3817,128,4577,44,3817,3138,1371,168,7,214,0,2,95,38,122,9,162,-1,2,33,14,104,4,114,-1,0,7,1,7,0,39,0,0,0,0,-2,0,5,2,2,0,0,40,0,22,1,1,0,0,23,0,16,0,0,37,14,20,0,21,0,0,0,0,29,1,52,-1,0,0,0,88,15,137,1,4,31,13,11,1,8,0,0,0,0,93,6,82,0,0,122,93,84,9,132,-2,2,197,94,2,0,2,0,0,0,0,34,0,39,-1,0,52,22,172,3,177,-1,2,104,59,45,6,64,1,1,203,84,59,3,68,1,3,16,8,79,4,90,1,1,0,0,664,19,662,-2,6,130,53,71,3,203,1,2,235,90,172,-11,218,-2,-5,236,111,19,2,34,0,0,0,0,7,0,15,0,0,0,0,145,6,164,1,6,350,142,175,2,167,0,0,1,1,190,1,244,1,1,73,32,124,7,142,-4,1,657,286,193,1,178,-1,0,254,64,9,0,28,0,0,6,1,213,8,276,-2,1,71,51,58,0,68,3,3,21,6,91,5,116,0,4,38,13,140,2,126,1,1,124,59,19,0,36,0,0,0,0,146,6,166,-1,1,44,21,113,6,137,-2,3,0,0,63,3,84,0,0,1,1,12,0,27,0,0,0,0,15,0,42,0,0,0,0
2020-09-08,3894,129,3500,42,3894,5170,2532,178,2,137,0,0,57,36,109,6,130,1,4,67,24,65,9,90,0,9,24,11,25,0,21,0,0,0,0,11,0,2,0,0,0,0,45,5,29,-1,0,1,1,15,0,24,0,0,55,28,5,0,15,0,0,0,0,114,0,71,0,0,216,124,147,2,100,0,1,317,139,4,0,6,0,0,0,0,91,1,53,1,1,75,60,92,3,87,1,2,178,82,1,0,1,0,0,0,0,33,0,36,0,0,145,49,172,5,136,0,2,206,123,47,2,47,0,0,275,133,51,0,57,0,0,36,23,87,1,70,1,1,0,0,521,11,465,-1,1,222,104,148,5,168,1,1,942,417,184,5,164,0,1,295,89,39,0,26,2,2,0,0,18,0,12,0,0,0,0,114,7,94,0,1,538,237,212,35,141,-3,0,28,23,180,4,211,1,2,122,58,89,7,95,0,1,668,327,166,0,139,0,0,25,13,15,0,17,0,0,0,0,222,1,207,2,3,274,198,69,0,62,1,1,31,25,131,0,120,0,0,100,69,101,8,92,-1,2,226,113,24,0,26,2,2,0,0,126,1,107,1,2,47,26,113,5,123,0,2,0,0,72,4,77,1,1,0,0,39,0,17,0,0,0,0,19,0,25,0,0,0,0
2020-09-09,6924,173,-194847,68,6924,5126,2481,288,8,-10526,0,1,26,22,264,11,-8988,-2,5,57,15,195,7,-6234,2,4,2,1,43,1,-1122,-1,0,0,0,8,0,-128,0,0,0,0,42,0,-788,0,0,0,0,27,0,-735,0,0,76,24,41,0,-641,0,0,0,0,227,4,-2754,-1,0,282,202,259,3,-5769,0,0,169,88,6,0,-305,0,0,0,0,137,1,-2487,1,0,85,67,215,8,-7228,0,3,203,98,7,0,-260,0,0,0,0,58,2,-1436,-1,0,68,26,269,13,-8539,1,6,167,96,108,1,-2867,0,0,276,88,96,1,-2417,2,2,10,7,150,1,-3859,1,3,0,0,962,16,-29794,1,13,306,162,295,4,-7726,1,2,910,377,235,5,-10407,1,5,254,77,41,1,-1489,1,2,0,0,28,0,-910,0,0,0,0,278,3,-4302,0,1,575,269,292,1,-7342,1,1,46,29,280,2,-7284,2,3,84,53,193,11,-5008,0,1,738,324,149,2,-4132,0,2,96,19,41,1,-1314,0,1,5,4,510,30,-15598,1,3,256,192,107,3,-2947,1,2,19,9,190,6,-5741,0,1,159,106,194,2,-4713,-1,1,240,114,32,0,-1025,0,0,0,0,224,5,-5935,-2,1,17,12,242,14,-6764,-3,2,0,0,114,5,-3226,-1,3,0,0,34,1,-750,-1,0,0,0,43,0,-1357,0,0,0,0
2020-09-10,5104,111,181,67,5104,0,0,197,3,10,1,5,0,0,193,3,14,1,4,0,0,175,4,8,2,5,0,0,28,1,2,-1,0,0,0,3,0,0,0,0,0,0,34,1,0,0,1,0,0,51,0,0,0,0,0,0,24,0,1,0,0,0,0,117,4,1,1,1,0,0,180,4,4,-2,0,0,0,15,0,1,-1,0,0,0,87,1,6,0,0,0,0,146,5,10,-2,4,0,0,1,0,0,0,0,0,0,51,1,2,-1,0,0,0,235,6,5,0,2,0,0,53,2,3,0,1,0,0,81,2,1,0,1,0,0,101,1,4,0,0,0,0,695,22,25,1,12,0,0,224,13,2,-2,4,0,0,235,5,7,2,5,0,0,53,2,2,2,2,0,0,14,1,0,0,0,0,0,150,0,10,0,0,0,0,225,5,3,-1,2,0,0,198,0,5,0,1,0,0,134,2,5,-2,0,0,0,195,1,3,1,1,0,0,16,0,1,0,1,0,0,296,1,11,0,2,0,0,97,0,4,1,2,0,0,194,5,1,1,3,0,0,97,2,4,2,3,0,0,55,1,0,0,1,0,0,161,3,9,-2,0,0,0,153,3,13,1,3,0,0,91,6,1,-1,1,0,0,29,1,1,0,0,0,0,20,0,2,-1,0,0,0
